-968.673,-323.114
-968.654,203.892
-968.33,-847.563
-968.237,397.874
-968.09,114.689
-968.018,280.963
-967.985,-175.643
-967.933,-947.222
-967.903,758.633
-967.872,977.686
-967.842,779.031
-966.219,440.467
-966.104,-502.586
-966.07,707.012
-965.698,710.068
-965.672,-49.5752
-965.586,-19.8801
-965.195,496.803
-965.084,-320.393
-964.858,164.796
-964.752,-535.742
-964.675,196.601
-964.471,273.767
-964.426,411.908
-964.422,578.84
-963.885,321.927
-963.757,440.294
-963.299,554.754
-962.822,-66.6511
-962.649,-161.253
-962.644,-498.429
-962.442,676.145
-962.248,385.34
-962.137,841.615
-961.504,257.236
-960.881,695.696
-960.71,666.596
-960.672,-571.464
-960.648,-756.21
-960.52,870.499
-960.379,953.718
-960.309,90.1759
-960.287,-53.3021
-960.248,965.297
-960.059,-74.7517
-959.954,-663.895
-959.891,-940.183
-959.865,494.461
-959.703,451.091
-959.614,225.355
-959.305,-736.545
-959.282,987.253
-958.973,-583.838
-958.593,-573.131
-958.472,-1.54529
-958.338,-737.047
-958.255,776.106
-957.952,-16.6932
-957.93,-192.573
-957.823,-113.321
-957.798,-347.112
-957.344,85.8052
-957.115,-748.912
-957.035,-82.9042
-956.945,962.424
-956.748,598.858
-956.595,696.132
-956.439,-453.057
-956.221,229.708
-955.872,410.392
-955.774,-952.225
-955.762,485.082
-955.742,905.874
-955.518,901.175
-955.404,396.176
-955.375,-600.47
-954.98,-314.637
-954.822,36.5419
-954.246,784.007
-954.053,-785.255
-953.712,-952.47
-953.62,-516.64
-953.616,917.458
-952.998,258.973
-952.77,51.8821
-952.676,-208.563
-952.335,-948.031
-952.265,976.238
-951.851,-403.428
-951.779,-392.076
-951.442,-682.761
-951.062,551.248
-950.787,116.943
-950.662,570.431
-950.085,361.034
-949.843,66.583
-949.692,-996.806
-949.59,945.359
-949.493,-621.57
-949.457,775.712
-949.283,-604.658
-949.226,-676.117
-949.094,847.482
-948.287,433.4
-948.158,555.223
-947.971,-618.824
-947.883,-220.071
-947.602,-706.545
-947.384,-866.202
-947.369,225.406
-946.261,-715.8
-946.219,-721.804
-945.726,-963.986
-945.522,-879.732
-945.148,343.786
-944.635,-649.984
-944.466,482.289
-944.264,-634.362
-943.914,954.543
-943.739,-744.086
-943.725,659.473
-943.525,-216.104
-943.488,743.992
-943.09,-589.347
-942.925,284.627
-942.735,-246.763
-942.691,998.328
-942.473,102.962
-942.238,891.255
-941.967,112.733
-941.337,-761.215
-941.222,29.0367
-940.791,900.672
-940.644,970.49
-940.604,447.428
-939.911,-674.715
-939.436,586.007
-939.304,-341.341
-938.996,-715.857
-938.94,-97.0216
-938.816,617.581
-938.8,142.992
-938.63,-961.218
-938.093,-602.825
-937.982,144.348
-937.837,534.401
-937.826,307.799
-937.765,54.2533
-937.743,294.072
-937.523,-135.68
-937.492,370.498
-937.475,-210.086
-937.254,621.703
-936.911,-301.427
-936.833,410.23
-936.794,346.909
-936.626,901.495
-936.601,-342.48
-936.489,848.536
-936.374,-578.301
-936.031,-187.636
-935.945,726.864
-935.885,-51.7212
-935.807,-402.258
-935.775,230.526
-935.614,-110.048
-935.494,180.73
-935.434,554.916
-935.294,622.858
-934.21,515.257
-934.173,835.01
-933.863,-545.518
-933.68,86.5463
-933.464,893.161
-933.422,-761.912
-933.333,-217.878
-933.315,-876.311
-933.134,-759.437
-932.873,-665.65
-932.641,-4.23834
-932.544,-548.414
-932.482,768.928
-932.427,781.906
-932.242,961.342
-932.218,159.942
-932.142,-260.512
-931.956,194.075
-931.878,-271.845
-931.756,679.778
-931.448,702.573
-931.212,-818.527
-931.093,-708.88
-930.393,114.863
-929.951,880.933
-929.871,-691.628
-929.763,589.769
-929.716,143.478
-929.57,688.978
-929.341,-570.623
-929.271,-270.54
-928.395,646.351
-928.001,-130.158
-927.93,-667.061
-927.89,-634.639
-927.802,-564.132
-927.532,-995.93
-927.282,-274.126
-926.985,432.774
-926.782,-209.756
-926.721,849.906
-926.71,747.065
-926.704,22.6127
-926.586,890.801
-926.325,-319.348
-926.274,398.094
-926.225,725.862
-925.84,31.2453
-925.812,-372.631
-925.518,-33.4608
-925.451,-882.763
-925.451,-227.278
-925.445,-680.955
-925.287,86.8036
-925.191,-551.036
-924.968,-956.617
-924.583,901.22
-924.447,-303.432
-924.383,675.918
-924.255,546.203
-924.247,-98.4315
-924.186,432.523
-924.176,-337.623
-923.875,-618.757
-923.849,34.9882
-923.822,-684.362
-923.705,928.259
-923.637,-211.005
-922.725,953.939
-922.698,347.091
-922.518,-227.589
-922.47,-289.837
-922.432,-615.067
-922.409,391.426
-922.334,-804.106
-922.261,55.9737
-922.061,-341.776
-921.992,357.955
-921.853,-932.206
-921.852,-235.993
-921.805,552.18
-921.697,-970.328
-921.576,-639.598
-921.106,417.365
-920.971,-157.238
-920.873,648.495
-920.671,-52.8935
-920.157,-919.93
-919.645,-654.535
-919.602,-732.889
-919.275,-576.705
-919.264,735.89
-919.181,749.533
-918.293,193.671
-918.21,262.657
-918.153,860.716
-917.617,-861.663
-917.544,-123.731
-917.368,-108.439
-917.336,35.6968
-917.33,-282.337
-917.05,348.43
-916.706,-404.259
-916.677,-163.681
-916.577,160.163
-916.53,563.152
-916.442,-320.092
-916.156,-54.0333
-916.054,-252.991
-916.054,-195.413
-915.95,-1.29108
-915.522,-167.345
-915.517,-860.335
-914.973,737.04
-914.891,-15.5129
-914.796,118.945
-914.686,739.053
-914.307,822.296
-914.264,785.353
-914.101,-715.564
-913.923,311.489
-913.701,-952.466
-912.709,803.011
-912.64,-494.444
-912.442,-647.236
-912.409,-988.452
-911.979,348.439
-911.846,-651.55
-911.423,528.917
-911.156,-647.487
-911.119,415.79
-910.873,-889.237
-910.654,579.598
-910.643,-827.949
-910.304,-541.031
-910.263,484.302
-910.043,-288.895
-909.819,-561.581
-909.783,-685.251
-909.473,939.26
-908.969,683.383
-908.056,83.4754
-908.037,-794.647
-907.863,-637.686
-907.498,-410.085
-907.411,-194.801
-907.211,-60.5833
-906.677,-418.481
-906.424,-885.108
-906.131,792.263
-906.087,-940.114
-905.401,-540.116
-905.306,859.616
-905.081,124.547
-904.038,186.99
-904.001,-904.579
-903.391,-682.943
-903.047,12.2845
-902.713,-18.4014
-902.421,696.654
-902.358,682.971
-902.308,-791.674
-902.094,151.147
-901.978,361.554
-901.857,350.698
-901.441,-967.942
-900.813,213.315
-900.796,-257.801
-900.14,-836.074
-900.076,-47.6997
-900.004,-679.083
-899.953,-200.464
-899.276,-560.539
-899.119,673.032
-899.001,557.004
-898.681,773.042
-898.6,600.532
-898.409,-777.277
-898.24,-41.3934
-898.207,-335.543
-898.192,64.6078
-897.956,10.9685
-897.882,780.224
-897.512,342.437
-897.387,-951.768
-897.335,-835.174
-897.191,213.611
-896.988,800.791
-896.975,568.874
-896.694,-406.942
-896.475,139.69
-896.312,85.9878
-895.756,215.788
-894.996,519.742
-894.937,-307.668
-894.767,-111.022
-894.431,-798.449
-894.322,-889.735
-894.167,-178.52
-893.625,-60.2281
-893.538,-416.928
-893.529,597.079
-893.463,-418.464
-893.456,226.645
-893.316,626.417
-893.293,756.854
-892.989,-980.752
-892.286,325.098
-891.974,974.477
-891.856,90.3885
-891.747,623.832
-891.541,-488.198
-891.429,856.301
-891.253,990.376
-890.994,184.469
-890.527,462.729
-890.503,-12.4598
-890.453,-657.492
-890.385,552.45
-890.236,344.931
-890.226,-921.256
-890.225,704.531
-890.112,-91.1919
-889.99,906.807
-889.909,-667.261
-889.884,-312.09
-889.792,700.911
-889.781,18.4811
-889.656,-544.532
-889.541,-96.3955
-889.372,-542.096
-889.117,86.3922
-889.016,-671.437
-888.699,233.672
-888.317,-845.423
-887.974,570.085
-887.684,-281.284
-887.621,-442.587
-887.612,353.818
-887.607,-224.18
-887.55,470.844
-887.423,-394.706
-887.001,391.151
-886.891,-253.469
-886.76,938.273
-886.624,874.572
-886.314,-164.252
-886.033,997.529
-885.274,457.039
-884.697,372.184
-884.529,-935.52
-884.447,615.992
-884.104,-183.851
-883.676,888.347
-883.66,-596.842
-883.54,93.4773
-883.144,-666.639
-882.802,-626.907
-882.797,737.383
-882.48,853.484
-882.262,53.859
-882.117,-56.022
-881.905,-818.84
-881.799,279.655
-881.125,-255.601
-881.023,22.4983
-880.835,873.054
-880.755,880.134
-880.57,-14.2526
-880.56,-732.495
-880.505,-505.517
-880.455,86.6319
-880.203,788.062
-879.542,-390.494
-879.517,-546.443
-879.453,-738.518
-879.423,143.266
-879.192,185.681
-878.979,-117.356
-878.96,-346.047
-878.692,-911.44
-878.612,251.906
-878.595,365.067
-878.152,375.377
-878.088,-542.588
-877.948,-882.141
-877.749,237.886
-877.691,753.79
-877.207,991.116
-877.051,-774.852
-876.885,-786.925
-875.826,-372.502
-875.71,803.43
-875.693,380.442
-875.543,-238.478
-875.142,605.254
-875.071,885.044
-875.06,691.328
-874.638,607.329
-874.12,-820.702
-873.281,62.6754
-872.866,-989.109
-872.702,422.567
-872.602,-494.525
-872.599,484.603
-872.589,-538.411
-872.473,-912.494
-872.344,983.892
-872.228,-981.233
-871.836,43.595
-871.835,395.909
-871.769,926.661
-871.38,630.767
-871.033,-802.496
-870.549,-908.705
-870.363,29.3479
-870.104,-584.893
-869.835,717.949
-869.712,-521.561
-868.48,73.7254
-868.325,672.301
-868.073,-526.236
-867.941,743.918
-867.884,-154.346
-867.846,-58.1657
-867.702,-97.1232
-867.515,380.699
-867.357,819.31
-867.269,-627.519
-867.2,760.95
-867.103,900.165
-866.565,484.441
-866.503,-619.943
-866.251,793.52
-866.192,633.059
-866.072,840.846
-866.054,-33.0963
-865.85,-855.696
-865.817,-822.459
-865.801,556.673
-865.501,936.637
-865.458,903.725
-865.203,267.954
-865.048,485.37
-864.943,-521.15
-864.909,-744.633
-864.65,-535.901
-864.605,-72.7078
-864.583,768.458
-864.425,-730.412
-864.104,-445.983
-863.964,-52.8472
-863.938,-836.739
-863.763,-262.825
-863.647,197.071
-863.207,-729.676
-863.115,-469.592
-863.002,-255.743
-862.934,789.901
-862.837,-848.889
-862.665,-736.461
-862.335,846.24
-862.213,-694.292
-862.194,-813.514
-862.193,-608.574
-862.19,-338.905
-862.135,-681.977
-862.042,489.17
-862.042,-241.543
-861.824,148.086
-861.713,299.349
-861.457,594.188
-861.386,-981.499
-861.329,-908.005
-861.319,-422.23
-861.243,-505.475
-861.054,704.624
-860.787,-699.187
-860.728,794.288
-860.566,-951.052
-860.428,-519.416
-860.331,474.383
-859.996,714.523
-859.76,804.116
-859.574,271.662
-859.412,837.932
-859.26,-364.796
-859.148,-579.569
-859.044,-848.031
-858.888,147.534
-858.704,-990.704
-858.599,259.542
-858.584,990.689
-858.361,-778.052
-858.237,372.989
-857.717,428.135
-857.14,534.175
-857.09,417.652
-857.09,243.968
-857.027,-976.498
-857.009,-722.624
-856.92,667.52
-856.589,-427.09
-856.542,643.943
-856.477,1.09211
-856.433,206.96
-856.386,614.265
-856.239,-626.315
-855.92,-436.009
-855.766,-387.095
-855.664,646.103
-855.638,-707.133
-855.596,-12.0169
-855.077,468.053
-855.042,538.597
-854.886,-337.568
-854.694,-700.055
-854.369,409.839
-854.349,903.042
-854.244,945.143
-854.012,365.922
-853.761,873.23
-853.7,-386.039
-853.196,352.906
-853.184,-523.813
-853.102,395.37
-853.053,838.287
-852.797,132.95
-852.137,-955.374
-851.795,-840.38
-851.554,530.397
-851.156,-34.3497
-850.81,-137.781
-850.749,-532.988
-850.391,566.622
-849.459,-278.398
-848.932,388.035
-848.825,676.025
-848.822,529.596
-848.764,35.4639
-848.466,498.769
-847.723,724.326
-847.53,-287.627
-847.234,-16.2924
-847.097,905.362
-847.051,116.465
-847.008,-870.717
-846.802,-387.884
-846.686,-838.696
-846.443,939.779
-846.259,-80.2472
-846.25,603.633
-846.045,513.802
-846.039,409.177
-846.021,-961.078
-845.888,-944.81
-845.856,459.852
-845.674,561.567
-845.485,362.251
-845.154,-848.326
-844.902,-618.35
-844.745,162.04
-844.61,-698.535
-844.463,-634.746
-844.384,-586.222
-844.269,-10.4302
-843.957,-745.669
-843.851,121.433
-843.743,-895.309
-843.736,-597.297
-843.44,94.4436
-843.314,791.986
-843.045,126.867
-842.894,327.843
-842.733,-106.619
-842.585,452.526
-842.098,408.196
-842.097,825.495
-842.004,164.579
-841.966,-317.997
-841.89,832.376
-841.796,751.214
-841.35,-713.404
-841.25,-798.832
-841.239,495.971
-841.186,-872.062
-841.105,-140.14
-841.072,484.459
-840.829,727.01
-840.586,-140.138
-840.027,807.348
-839.98,-793.172
-839.973,919.157
-839.867,17.7136
-839.812,-698.393
-839.742,267.691
-839.724,-503.157
-839.631,306.812
-839.357,704.734
-838.862,22.0136
-837.669,702.361
-837.627,-278.502
-837.524,568.55
-837.453,742.365
-837.352,965.854
-837.163,-395.78
-837.138,774.832
-836.588,-821.107
-836.336,376.329
-836.018,-774.746
-835.835,-876.345
-835.592,914.015
-835.514,-388.592
-835.437,441.469
-834.993,-126.118
-834.942,-346.922
-833.94,390.803
-833.248,-177.769
-832.858,-536.067
-832.769,819.887
-832.409,-982.604
-832.237,-256.065
-832.214,-208.499
-832.046,-821.321
-831.81,957.661
-831.512,545.09
-831.307,-226.392
-831.195,-808.026
-831.143,985.788
-830.783,969.627
-830.696,613.367
-830.066,-587.694
-830.047,669.692
-829.233,-126.575
-828.75,608.064
-828.36,386.352
-828.308,-194.571
-828.148,-800.743
-827.915,43.8692
-827.591,764.553
-827.416,405.23
-827.347,-554.604
-826.788,179.852
-826.63,798.451
-826.21,-524.108
-826.019,844.743
-825.982,-681.71
-825.718,416.123
-825.494,480.018
-825.367,130.682
-825.184,-557.075
-825.113,-159.005
-825.09,-99.4323
-824.628,700.905
-824.593,-141.619
-824.587,-724.848
-824.296,722.95
-824.16,-84.6684
-823.905,635.445
-823.902,128.717
-822.629,418.213
-822.601,-758.136
-822.537,627.146
-822.31,-665.425
-821.706,220.76
-821.655,703.57
-821.616,-413.775
-821.239,271.024
-820.933,581.655
-820.897,19.6132
-820.847,-451.593
-820.816,180.656
-820.632,-169.737
-820.251,520.42
-819.912,-709.515
-819.78,-235.162
-818.834,534.28
-818.546,-1.03568
-818.415,95.3918
-818.134,48.0237
-817.933,465.611
-817.759,495.761
-817.551,-799.094
-817.547,107.627
-817.159,-727.233
-816.641,198.649
-816.448,-972.96
-816.268,-752.292
-816.227,589.943
-815.873,-703.428
-815.872,677.293
-815.632,586.982
-815.282,-330.829
-815.146,-290.567
-814.965,-601.904
-814.711,-941.236
-814.669,786.77
-814.319,-938.756
-814.313,-909.207
-814.193,154.936
-813.932,741.296
-813.801,430.896
-813.407,852.964
-813.318,149.454
-813.141,802.91
-813.028,-289.127
-812.527,-754.348
-812.523,-169.042
-812.455,25.4074
-812.013,-28.2032
-811.981,-141.139
-811.933,584.988
-811.819,334.104
-811.717,679.581
-811.649,690.607
-811.645,-361.421
-811.557,-243.466
-811.365,242.321
-811.261,-263.966
-811.041,-252.825
-810.947,794.675
-810.747,-306.139
-810.619,994.727
-810.458,-365.161
-810.397,644.689
-810.391,-527.189
-810.361,-641.512
-810.221,702.053
-810.188,-119.218
-810.178,470.978
-809.78,-876.457
-809.771,70.7604
-809.742,266.899
-809.652,975.324
-809.594,639.732
-809.31,-32.7233
-808.978,-497.946
-808.636,429.1
-808.438,-902.812
-807.973,61.3047
-807.895,574.535
-807.76,312.735
-807.685,786.344
-807.301,43.1829
-807.221,15.1612
-807.192,-120.801
-807.104,453.246
-807.075,788.032
-806.451,394.675
-806.189,339.254
-805.889,248.198
-805.581,178.284
-805.507,419.098
-805.175,835.609
-805.005,84.0849
-804.806,357.877
-804.466,233.398
-804.447,632.594
-804.411,528.542
-804.217,-519.911
-804.038,-653.553
-803.991,-816.304
-803.615,-577.091
-803.508,-336.065
-803.35,-527.567
-803.306,561.325
-803.292,727.441
-803.198,-319.471
-802.635,-714.852
-802.542,995.384
-802.427,-774.593
-802.407,511.494
-802.251,-34.5859
-801.966,-394.918
-801.84,636.611
-801.813,490.791
-801.497,164.619
-801.472,-556.665
-801.417,-884.459
-800.735,-405.588
-800.676,434.481
-800.489,963.874
-800.454,-668.195
-800.443,-477.907
-800.432,-957.924
-800.237,674.779
-800.219,-120.393
-800.214,137.91
-800.185,987.886
-799.867,-726.258
-799.67,7.6158
-799.514,-319.627
-799.431,-683.791
-799.317,-994.187
-799.306,-271.358
-798.993,441.162
-798.161,-43.2329
-797.875,925.299
-797.237,-720.549
-797.216,-332.446
-797.154,829.664
-797.119,277.573
-797.109,-403.729
-797.041,-137.615
-797.031,438.826
-797.03,-697.417
-796.798,535.424
-796.687,591.886
-796.516,842.829
-796.48,996.699
-796.377,-384.181
-796.187,-263.459
-796.182,-798.997
-796.142,215.075
-796.079,995.789
-795.808,-798.54
-795.6,333.046
-795.132,-905.476
-794.14,-734.637
-793.945,-225.333
-793.839,954.077
-793.792,-729.311
-793.41,-859.706
-793.006,-339.63
-793.003,-226.281
-792.926,158.957
-792.855,-801.278
-792.18,-208.128
-792.167,639.426
-791.916,-39.5812
-791.856,-514.056
-791.837,-625.987
-791.764,-617.88
-791.461,-533.807
-791.455,633.125
-791.308,296.639
-791.114,-80.5564
-790.596,-613.832
-790.36,-932.306
-790.277,-661.449
-790.213,-345.218
-790.194,368.57
-789.856,-526.76
-789.81,372.869
-789.719,-43.1012
-789.37,964.722
-789.147,131.741
-789.085,-891.083
-788.926,-848.376
-788.853,-763.91
-788.604,910.971
-788.063,-308.206
-787.956,368.541
-787.792,502.765
-787.73,910.131
-787.406,364.422
-787.368,-511.331
-786.652,-135.413
-786.502,625.392
-786.486,-483.186
-786.226,45.1434
-785.748,126.551
-785.728,-358.767
-785.68,-363.256
-785.473,46.531
-785.385,722.039
-784.887,44.6697
-784.808,648.556
-784.752,142.039
-784.335,-802.057
-784.305,903.311
-784.139,132.179
-783.921,-119.666
-783.897,-889.055
-783.712,-821.089
-783.592,-347.865
-783.381,-115.634
-783.375,-699.378
-783.352,-532.12
-782.445,-517.98
-782.022,-648.104
-781.906,675.308
-781.276,-629.827
-781.246,989.537
-780.939,-168.505
-780.439,958.547
-780.405,480.814
-779.971,484.939
-779.896,-447.554
-779.879,701.244
-779.85,-667.376
-779.622,-798.497
-779.501,313.008
-779.486,654.168
-779.401,899.477
-779.332,-153.556
-779.249,-778.268
-779.051,-19.6156
-777.909,-674
-777.759,-648.307
-777.74,-297.74
-777.697,-854.639
-777.51,-882.362
-777.377,-550.492
-777.333,-277.196
-776.987,412.691
-776.854,655.01
-776.795,-493.822
-776.654,-744.211
-776.5,482.05
-776.089,-618.083
-776.057,806.385
-775.816,-241.528
-775.635,-143.046
-775.39,-575.737
-775.33,-179.639
-775.254,836.181
-775.184,946.828
-774.858,4.43724
-774.716,510.587
-774.703,720.292
-774.579,-696.823
-773.581,-98.0335
-773.364,-221.958
-773.161,-867.105
-773.16,-460.074
-772.809,858.248
-772.489,511.637
-772.072,-707.039
-771.776,263.196
-771.732,880.644
-771.433,867.126
-771.343,-839.772
-771.207,-266
-771.09,622.525
-770.948,-808.145
-770.889,606.833
-770.762,-249.429
-770.745,730.075
-770.654,522.958
-770.531,350.772
-770.496,367.775
-770.486,-351.242
-770.412,662.655
-770.326,129.452
-770.165,-360.323
-770.045,-824.774
-769.689,-836.897
-769.596,532.299
-769.45,-547.842
-769.353,438.347
-769.339,-987.984
-768.732,-55.3914
-768.581,558.047
-768.504,-152.635
-768.026,29.4637
-767.524,-402.452
-767.482,746.095
-767.463,-378.959
-767.161,-218.608
-766.916,-432.821
-766.857,162.566
-766.834,852.033
-766.715,-110.756
-766.604,-552.33
-766.542,639.326
-766.413,989.578
-766.113,-284.41
-766.01,645.997
-765.968,-819.901
-765.218,344.611
-765.184,-468.334
-765.049,-571.444
-764.878,495.746
-764.825,-349.841
-764.621,-452.394
-764.53,913.941
-764.406,575.824
-764.258,379.102
-764.093,-238.357
-763.978,-870.404
-763.941,251.869
-763.818,-953.1
-763.583,-215.51
-763.565,695.4
-763.56,474.386
-763.246,176.692
-763.059,-106.583
-762.541,-420.333
-762.474,791.16
-762.445,-608.026
-762.344,-307.615
-762.054,785.553
-761.908,-562.241
-761.903,-94.8097
-761.776,798.441
-761.432,-509.138
-761.159,344.436
-761.147,297.527
-761.046,-781.212
-760.76,390.732
-760.458,-798.077
-760.428,639.425
-760.159,808.271
-759.993,406.762
-759.799,-350.041
-759.711,87.1866
-759.176,-146.626
-758.737,-35.4703
-758.05,455.092
-757.877,-863.379
-757.785,-892.616
-757.495,190.71
-757.433,856.17
-756.724,-844.073
-756.619,-310.207
-756.552,674.006
-756.512,-715.954
-755.554,-15.8421
-755.129,231.989
-755.123,91.7295
-754.916,-131.309
-754.851,-157.504
-754.545,-32.4062
-754.261,236.316
-753.897,525.72
-753.715,-514.463
-753.651,-871.129
-753.647,423.453
-753.349,-121.855
-753.094,-931.947
-752.904,-402.967
-752.724,722.115
-752.703,-76.6101
-752.625,-835.273
-752.581,-824.76
-752.163,-176.458
-752.079,584.879
-751.771,-884.626
-751.608,-880.467
-751.491,676.11
-751.181,727.226
-751.098,-128.882
-750.746,-561.851
-750.663,-141.4
-750.502,722.695
-750.413,279.986
-750.38,296.978
-750.307,-604.537
-750.296,712.487
-749.782,947.71
-749.745,22.5478
-749.673,-38.7113
-749.419,-370.857
-749.292,977.045
-748.922,962.505
-748.921,87.6307
-748.769,876.391
-748.71,-895.888
-748.649,-544.216
-748.32,-690.504
-748.047,425.958
-747.921,267.838
-747.835,-175.776
-747.829,-649.347
-747.774,-193.589
-747.659,-875.489
-747.182,771.048
-746.438,141.017
-746.289,-372.261
-746.222,-30.7467
-746.069,-430.651
-745.587,618.459
-745.586,-284.074
-745.011,561.973
-744.591,184.04
-744.474,37.9074
-744.035,513.579
-743.907,-564.559
-743.685,-685.878
-743.627,713.063
-743.336,938.701
-743.303,-301.233
-743.235,673.279
-742.878,240.379
-742.811,974.885
-742.558,-252.629
-742.01,-681.857
-741.392,-406.634
-740.98,-624.166
-740.924,447.813
-740.881,-439.547
-740.815,-177.093
-740.804,-15.637
-740.774,-893.304
-740.464,362.683
-740.395,137.053
-740.333,-86.746
-740.195,-202.105
-740.021,192.163
-739.84,386.818
-739.631,153.84
-739.445,-364.308
-739.381,533.158
-739.025,-646.617
-738.962,590.423
-738.432,-912.151
-738.385,-92.52
-738.373,913.73
-738.019,654.484
-737.776,-502.832
-737.765,-885.568
-737.496,-923.223
-737.352,-755.649
-737.181,-227.581
-736.884,10.7365
-736.837,952.144
-736.512,262.232
-736.269,760.667
-736.156,-640.569
-736.015,-968.061
-735.966,-904.519
-735.644,-384.816
-735.458,865.419
-735.207,231.013
-734.649,763.542
-734.604,-428.21
-734.248,-410.129
-734.242,-817.898
-734.056,587.631
-733.994,-76.338
-733.191,312.317
-733.108,53.2221
-732.845,-146.464
-732.839,692.411
-732.743,165.772
-732.623,-593.293
-732.481,287.193
-732.427,-538.379
-732.252,-558.633
-731.957,33.4293
-731.887,132.386
-731.66,-174.111
-731.603,524.852
-731.243,65.8394
-731.226,-188.816
-731.186,-439.936
-731.092,-489.329
-731.016,771.758
-730.546,736.235
-730.523,153.265
-730.114,-707.637
-729.815,-994.157
-729.787,737.788
-729.651,545.17
-729.547,400.655
-729.436,616.782
-728.617,-286.53
-728.595,-47.3859
-727.989,-689.026
-727.722,-153.613
-727.658,-722.423
-727.613,-547.148
-727.549,-209.006
-727.274,324.881
-727.206,-315.051
-727.182,96.1204
-727.153,875.747
-726.895,-727.431
-726.756,-984.496
-726.529,952.371
-726.154,-552.228
-726.047,-957.586
-725.741,574.638
-725.631,-557.75
-725.323,633.892
-725.112,503.551
-724.968,-45.9564
-724.82,-256.315
-724.756,650.577
-724.665,107.429
-724.624,-108.285
-724.519,118.445
-723.914,788.873
-723.723,566.654
-723.376,-553.702
-723.223,265.554
-723.128,503.167
-722.957,-274.745
-722.552,-618.207
-722.013,859.093
-721.443,-209.567
-721.356,-232.373
-721.095,-940.421
-721.054,695.563
-720.814,-44.225
-720.8,14.455
-720.766,290.869
-720.741,-769.857
-720.739,-765.172
-720.66,923.529
-720.609,-874.567
-720.415,753.28
-720.071,218.989
-719.897,301.084
-719.876,-198.27
-719.398,245.898
-719.135,668.25
-718.689,942.082
-718.668,-32.4121
-718.637,154.541
-718.618,581.555
-718.344,46.3971
-717.613,764.75
-717.505,-544.387
-717.4,-539.51
-716.412,312.696
-716.246,-889.429
-715.967,-228.959
-715.952,247.506
-715.743,-258.326
-715.705,-665.28
-715.619,393.698
-715.52,-245.797
-715.224,995.264
-715.093,260.527
-714.912,318.136
-714.555,-828.216
-714.547,-530.533
-714.147,-560.45
-714.128,673.43
-714.097,36.7968
-713.898,145.965
-713.542,534.277
-713.474,711.23
-713.307,532.121
-713.112,670.845
-712.827,-388.594
-712.387,361.239
-712.304,-520.114
-711.884,-49.1959
-711.837,-918.993
-710.777,708.161
-710.355,983.946
-709.864,2.85058
-709.721,-137.545
-709.608,-988.634
-709.108,-353.599
-708.964,-180.619
-708.918,-426.458
-708.884,661.475
-708.696,-648.072
-708.447,666.725
